Num	MZ	True_MZ	0.806612601	L_MZ	D_MZ_Error_ppm	FoundInScans	D_MZ_Peak_Error_mean_ppm	D_MZ_Peak_Error_sd_ppm	D_MZ_Min_ppm	D_MZ_Max_ppm	Quant20_MZ_Diff_ppm	Quant80_MZ_Diff_ppm	RT	True_RT	0.106051154	negative = earlier	Shift	Xn	Charge	ScanEvent	Ionisation_Mode	Tracer	Area_N	Area_L	Fold	PeakRatio	LeftBorder_N	RightBorder_N	LeftBorder_L	RightBorder_L	Group_ID	Corr	Adducts	Hetero_Elements	ObservedIsoRatioMean_native_1	ObservedIsoRatioSD_native_1	TheoreticalIsoRatio_native_1	ObservedIsoRatioMean_labelled_1	ObservedIsoRatioSD_labelled_1	TheoreticalIsoRatio_labelled_1	CM12C_13CFg1.Area	CM12C_13CFg1.RT-Shift	CM12C_13CFg1.MZ-Shift	CM12C_13CFg1.MZ
469	345.1294839	345.1294839	0	360.1797744	0.117495033	14	0.077341142	0.357893993	-0.582888117	0.743465305	-0.246878584	0.31903221	5.032091054	5.3056	0		-0.007669444	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	7873.398916	4359.635973	1.805976225	1.286514247	7.5	7.5	7	7	23	0.890577123	-	-	0.13568	0.02635	0.16224	0.1893	0.0566	0.21298	7835.382	0.27350903	0.17684712	345.12955
2834	203.13843												5.032091					9		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										23										43147.137	0.38022566	0.075115226	203.13844
88	221.617306	220.117306	1	229.1474775	0.09764339	47	0.13645095	0.231337765	-0.40971584	0.76874404	0.006211177	0.214174685	5.341476111	5.6091	0		0.009537407	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	627487.9728	567048.2951	1.106586473	1.148950387	17	17	17	17	24	0.995153581	-	-	0.06325	0.00896	0.09734	0.12638	0.01502	0.12779				
93	294.7062321	293.2062321	1	302.2363374	-0.152629771	28	-0.134113509	0.560715033	-1.660653865	0.733238966	-0.515748598	0.23364394	5.341476111	5.6091	0		0.009537407	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	68871.69715	61270.30431	1.124063246	1.21370656	17	17	17	17	24	0.950611964	-	-	0.1284	0.02719	0.09734	0.16788	0.03473	0.12779				
414	349.6278294	348.1278294	1	362.1747543	0.071445021	30	-0.119885406	0.595734928	-2.000376471	0.804807193	-0.597784639	0.366497246	5.341476111	5.6091	0		0.009537407	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	54469.37756	64913.18309	0.839111178	0.800725863	17	17	17	17	24	0.95937837	-	-	0.11977	0.02492	0.15142	0.17894	0.03914	0.19878				
2838	220.11731												5.341476					9		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										24										645086.06	0.2676239	-0.27728468	220.11725
2840	293.20624												5.341476					9		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										24										71161.94	0.2676239	-0.20816459	293.20618
2842	348.12784												5.341476					14		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										24										55264.19	0.2676239	-0.35064796	348.12772
470	346.6294839	345.1294839	1	360.1797744	0.117495033	25	0.076499013	0.536962841	-1.113429486	1.804548042	-0.246878584	0.407455771	5.666569217	5.950016667	0		0.005757917	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	95525.4602	85363.88495	1.119038341	1.166270913	17	17	17	17	25	0.97985476	-	34S2 (scans: 11, obs: 7.4%, exp: 8.9%)	0.13064	0.02834	0.16224	0.17862	0.02873	0.21298				
2844	345.1295												5.666569					15		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										25										99109.4	0.28344774	0.0	345.1295
1590	501.7110319	500.2110319	1	523.2881025	0.041236596	22	0.318810754	0.42740093	-0.596330342	1.050923631	0.074773129	0.538444617	5.735802598	6.021583333	0		0.005861244	23	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	40398.59389	6873.521366	5.877423192	1.242930399	17	8.5	6	6	26	0.88054341	-	-	0.21574	0.04711	0.24876	0.30503	0.08388	0.32657				
2846	500.21103												5.7358027					23		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										26										42962.27	0.2857809	-0.54908466	500.21075
157	194.6329834	193.1329834	1	204.1697582	-0.389819484	4	-0.182829277	0.594337136	-1.264232731	0.94795333	-0.553172926	-0.000126411	5.812105088	6.0928	0		0.013339931	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	89667.59598	26227.8145	3.418797856	3.62572887	11	17	6.5	17	27	0.948523935	-	-	0.08748	0.03195	0.11897	0.15851	0.06067	0.15619				
130	209.5598205	208.0598205	1	218.093284	-0.17555528	5	-0.041029081	0.762726133	-2.306934936	1.139973189	-0.429470085	0.538597729	5.829456993	6.11075	0		0.013339931	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	42100.42678	39669.41847	1.061281673	1.103579911	17	17	16.5	16.5	27	0.943815024	-	-	0.09782	0.02433	0.10816	0.10753	0.02833	0.14199				
2848	193.13298												5.812105					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										27										89474.98	0.28069448	-0.1580133	193.13295
2850	208.05981												5.829457					10		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										27										41894.88	0.28129292	-0.2933539	208.05975
133	214.5752017	213.0752017	1	223.1086656	-0.169437831	6	-0.092332027	0.317085759	-0.892001862	0.540242618	-0.333426515	0.196503943	5.960631664	6.255333333	0		0.004674879	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	58002.77264	72685.0215	0.798001726	0.842386824	17	13.5	17	12.5	28	0.911665193	-	-	0.14232	0.0488	0.10816	0.12043	0.02826	0.14199				
2852	213.0752												5.960632					10		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										28										62453.746	0.29470158	0.071612224	213.07521
1591	501.7110319	500.2110319	1	523.2881025	0.041236596	14	-0.026909215	0.518480256	-0.96238678	0.867895412	-0.474311529	0.367618279	5.983309164	6.27345	0		0.00982081	23	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	7144.073807	31025.22294	0.230266639	1.2708795	5.5	5.5	8	17	30	0.954084383	-	-	0.23802	0.05384	0.24876	0.34312	0.05075	0.32657				
2860	500.21103												5.9833093					23		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										30										6221.868	0.2901411	-0.36605644	500.21085
583	376.6274115	375.1274115	1	391.181032	0.054552132	8	0.149776777	0.729984328	-1.005908228	2.004136775	-0.517792823	0.653684152	5.984612979	6.27345	0		0.011124626	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	19532.26773	25830.15937	0.75618069	0.7510948	17	17	17	16.5	29	0.823419199	[M+H]+	-	0.21145	0.05645	0.17305	0.22146	0.04855	0.22718				
600	393.6540016	392.1540016	1	408.2074708	-0.333544983	5	-0.004806942	0.962010082	-2.440821031	1.839300529	-0.728772407	1.014404374	5.984612979	6.27345	0		0.011124626	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	12876.9959	18587.26341	0.692786002	0.743144909	17	17	17	15.5	29	0.859474896	[M+NH4]+	-	0.18591	0.0436	0.17305	0.22614	0.07011	0.22718				
618	420.1849278	420.1849278	0	436.2387343	0.491347943	12	0.293526155	1.021311424	-1.842218067	2.225001535	-0.389639638	1.251773987	5.984612979	6.27345	0		0.011124626	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	20166.82402	24974.36464	0.807500984	0.79156776	17	17	17	16	29	0.845472198	-	-	0.18349	0.03701	0.17305	0.23245	0.05457	0.22718	21564.197	0.28883743	-0.6536603	420.18466
2854	375.1274												5.984613					16		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										29										20994.576	0.28883743	-0.8948782	375.12708
2856	392.154												5.984613					16		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										29										14238.507	0.28883743	-0.46692234	392.1538
422	362.6231521	361.1231521	1	375.1700081	-0.121936242	14	-0.314299916	0.507677801	-1.25233204	0.522323329	-0.711484689	-0.052326981	6.075266084	6.3632	0		0.014895727	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	16125.55492	4713.300587	3.421287189	-1	5	5	5.5	5.5	31	0.866023774	-	-	0.12939	0.02781	0.15142	0.21434	0.03996	0.19878				
334	252.6383744	251.1383744	1	264.1819203	-0.01640928	24	-0.019659579	0.106986574	-0.248672358	0.17663709	-0.078548579	0.055120105	6.135742071	6.433883333	0		0.006911226	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	146026.1311	98066.62012	1.48905031	1.539960052	6.5	6.5	6.5	6.5	32	0.991105129	-	-	0.09747	0.00684	0.1406	0.1297	0.00691	0.18458				
2864	251.13838												6.135742					13		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										32										145298.25	0.35139132	-0.42530945	251.13828
401	333.6329377	332.1329377	1	346.1799303	0.278885318	25	0.209568171	0.652460004	-0.99410731	2.221819547	-0.350921939	0.659797931	6.241628163	6.55845	0		-0.00792906	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	38070.62903	68548.3876	0.55538329	0.552012869	17	17	17	17	33	0.966757533	-	-	0.16281	0.03581	0.15142	0.15715	0.02653	0.19878				
2866	332.13293												6.241628					14		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										33										39126.695	0.31682158	0.09188362	332.13297
434	405.6901064	404.1901064	1	418.2371981	0.474368365	6	0.013650948	0.991098273	-2.628955136	1.372705506	-0.5903733	0.768681258	6.27340024	7.0007	1	-1	-0.405568823	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	20401.76916	21740.89493	0.938405214	0.887323926	17	17	17	17	39	0.901457598	-	-	0.21641	0.06881	0.15142	0.23393	0.04756	0.19878				
431	376.1587249	376.1587249	0	390.2059479	0.858571073	8	1.462830213	0.817870505	0.014668218	3.422108206	0.971996596	2.075358116	6.256287411	6.9831	1	-1	-0.405568823	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	20259.48741	26309.1852	0.770053776	0.735471386	11.5	17	17	17	39	0.904220526	-	-	0.20215	0.05036	0.15142	0.23627	0.07569	0.19878	3786.0059	0.4088292	0.24338858	376.1588
39	170.5490726	169.0490726	1	177.075832	-0.240249765	6	-0.290039069	0.807063408	-2.470014798	1.952846875	-0.809185109	0.237859696	6.291195778	7.019	1	-1	-0.405568823	8	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	25401.63942	18863.90458	1.346573786	1.792480698	17	17	17	17	39	0.841119399	-	-	0.08147	0.02489	0.08653	0.20506	0.06512	0.11359				
398	331.1013758	331.1013758	0	345.1482963	0.061811884	12	0.026905416	0.669520423	-1.91890342	1.307042808	-0.315147295	0.459079799	6.27340024	7.0007	1	-1	-0.405568823	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	39292.14985	40686.28996	0.965734401	0.985008179	16.5	17	17	17	39	0.961815583	[M+H]+	-	0.14011	0.0333	0.15142	0.16833	0.02739	0.19878				
415	349.6278294	348.1278294	1	362.1747543	0.071445021	31	0.242073777	0.553427015	-0.42246066	2.558046983	-0.159474691	0.454159235	6.291195778	7.019	1	-1	-0.405568823	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	83782.87393	97107.35952	0.862786037	0.889328246	17	17	17	17	39	0.989447386	[M+NH4]+	-	0.13888	0.02658	0.15142	0.16145	0.02477	0.19878				
1337	508.6805364	507.1805364	1	527.2477397	0.400900637	20	0.224388935	0.736948412	-1.772398025	1.537008934	-0.388464206	0.911230164	6.291195778	7.019	1	-1	-0.405568823	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	74735.81209	31770.074	2.352396538	2.427115478	17	17	17	17	39	0.969271779	[M+NH4]+	-	0.19532	0.03307	0.21631	0.3188	0.06151	0.28398				
1328	491.6539704	490.1539704	1	510.2209567	-0.028017727	27	0.151951698	0.803901505	-1.522660094	2.150751157	-0.51402853	0.706291139	6.291195778	7.019	1	-1	-0.405568823	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	95534.25302	38489.94599	2.482057341	2.450732981	17	17	17	17	39	0.97470156	[M+H]+	-	0.21457	0.02756	0.21631	0.33438	0.05292	0.28398				
2896	490.15396												6.291196					20		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										39										6867.5703	0.16073751	-0.49808967	490.15372
214	299.6487832	298.1487832	1	309.1856313	-0.006157999	18	0.080950642	0.514743466	-0.870115334	1.279379069	-0.255974076	0.501466808	6.418793047	6.735616667	0		-0.002638622	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	91833.44895	37706.69644	2.435467904	2.412246583	16.5	16.5	12.5	12.5	34	0.978931457	-	41K1 (scans: 3, obs: 11.4%, exp: 7.5%)	0.10608	0.01677	0.11897	0.14897	0.04186	0.15619				
2868	298.14877												6.418793					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										34										91626.2	0.31682348	-0.10235688	298.14874
1322	475.6717228	474.1717228	1	494.238811	0.185936857	11	0.430364519	0.269628378	0.099371469	1.000408104	0.24096294	0.524145883	6.428573452	6.753	0		-0.009733029	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	4350.967242	70578.54557	0.061647165	-1	3	3	17	17	35	0.967419091	-	-	0.22538	0.03936	0.21631	0.28847	0.06496	0.28398				
42	182.044264	182.044264	0	190.0711275	0.348777812	24	0.023658685	0.830235532	-3.048065346	0.89143305	-0.231743089	0.556156591	6.544734509	6.859266667	0		0.003228259	8	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	324088.254	50189.73287	6.457261983	6.376687992	17	17	17	17	36	0.985838165	-	-	0.05221	0.00643	0.08653	0.12014	0.03268	0.11359	337822.94	0.31453228	0.08381911	182.04428
335	252.6383744	251.1383744	1	264.1819203	-0.01640928	25	0.335681379	0.66033752	-0.248672358	2.667735286	-0.090700278	0.711311825	6.527621303	6.84165	0		0.003228259	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	1707611.078	1086301.342	1.57194971	1.602102455	16.5	17	15.5	17	36	0.996023429	-	-	0.11013	0.00966	0.1406	0.14543	0.01333	0.18458				
423	362.6231521	361.1231521	1	375.1700081	-0.121936242	19	0.081860524	0.743664401	-0.576272852	3.395574878	-0.322750656	0.184293735	6.527621303	6.84165	0		0.003228259	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	307647.14	54742.61417	5.619883973	5.895747252	17	17	17	17	36	0.980973478	[M+NH4]+	-	0.12032	0.02305	0.15142	0.20247	0.0488	0.19878				
408	345.5966586	344.0966586	1	358.1435157	-0.124744019	15	0.022369892	0.573756911	-1.13692164	0.991613632	-0.516098852	0.654595547	6.562189743	6.877233333	0		0.003228259	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	130641.5444	23307.86817	5.605040469	6.32731808	17	17	17	17	36	0.945583709	[M+H]+	-	0.11986	0.0137	0.15142	0.22682	0.04993	0.19878				
2874	251.13838												6.5276213					13		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										36										1777870.6	0.31402874	0.18227547	251.13843
2876	361.12314												6.5276213					14		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										36										321047.72	0.31402874	0.1690148	361.1232
2878	344.09665												6.5621896					14		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										36										136241.6	0.31504393	-0.44344485	344.0965
231	209.6326457	208.1326457	1	220.1728476	0.008878953	26	-0.077955639	0.318133545	-1.359747345	0.25313447	-0.186742389	0.10650885	6.547917983	6.877233333	0		-0.0110435	12	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	239050.8232	146792.0525	1.628499766	1.713558753	15.5	15.5	15.5	15.5	37	0.961858868	-	37Cl1 (scans: 4, obs: 30.8%, exp: 32.0%), 34S2 (scans: 9, obs: 8.2%, exp: 8.9%)	0.083	0.01545	0.12979	0.14508	0.03068	0.17039				
2880	208.13264												6.547918					12		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										37										238654.44	0.32931566	-0.5131897	208.13254
1323	475.6717228	474.1717228	1	494.238811	0.185936857	11	0.009267805	0.792017384	-1.960140841	1.90144474	-0.402634657	0.421170267	6.629733923	6.948116667	0		0.001886835	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	69248.35374	70578.54557	0.981153029	1.038564036	8	17	17	17	38	0.970322875	-	-	0.1974	0.02414	0.21631	0.25668	0.03584	0.28398				
2882	474.17172												6.629734					20		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										38										71558.89	0.31838274	-0.06435976	474.1717
196	244.5856159	243.0856159	1	254.1225184	0.215981517	10	0.05764912	1.115834928	-2.322636851	1.757494692	-0.627812979	0.828480126	6.620655018	7.41165	1	-1	-0.458446618	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	31876.59239	33215.16809	0.959699867	0.991241439	8.5	17	10	17	42	0.936522951	-	-	0.13188	0.04828	0.11897	0.15264	0.05544	0.15619				
796	405.1377924	405.1377924	0	422.1945499	-0.475280272	4	-0.751074678	0.62784567	-1.592219663	0.366267168	-1.290913997	-0.537649831	6.67235375	7.464666667	1	-1	-0.458446618	17	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	10931.04073	8785.626544	1.244195923	-1	5	5	4.5	4.5	42	0.864541162	-	-	0.18183	0.04302	0.18387	0.21423	0.05606	0.24138				
115	186.6642862	185.1642862	1	195.1977759	-0.05573429	3	0.154704959	0.655581334	-0.861645092	1.198523931	-0.416648583	0.802971478	6.620655018	7.41165	1	-1	-0.458446618	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	30340.7282	25804.79469	1.175778709	-1	8.5	8.5	8.5	8.5	42	0.868204729	-	-	0.09597	0.04031	0.10816	0.16797	0.03614	0.14199				
491	379.6383215	378.1383215	1	393.1885217	-0.131795687	43	-0.094337705	0.377328111	-1.016234859	0.67856597	-0.370596448	0.194337162	6.92833834	7.2521	0		0.00471368	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	85873.86595	145592.5959	0.589823029	0.661343924	12.5	12.5	15.5	15.5	40	0.986006209	-	-	0.13066	0.02233	0.16224	0.17628	0.01678	0.21298				
503	407.6693065	406.1693065	1	421.2196718	0.283751131	9	0.235831792	0.978213158	-2.073128132	2.810654434	-0.345020454	1.23281699	6.910905318	7.2342	0		0.00471368	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	22550.0041	32198.36694	0.700346205	0.776892489	13.5	13.5	15	15	40	0.891643255	-	-	0.17243	0.03457	0.16224	0.18859	0.03985	0.21298				
505	435.7006656	434.2006656	1	449.251075	0.367076821	5	0.363879093	0.930248033	-1.728436506	3.26176323	-0.393030943	0.872090117	6.875980444	7.198333333	0		0.00471368	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	15033.83624	25299.39331	0.594237026	0.695332232	14	14	16	16	40	0.90391817	-	-	0.22868	0.04783	0.16224	0.19783	0.04196	0.21298				
2898	378.13834												6.9283385					15		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										40										85811.06	0.32376146	-0.4842288	378.13815
2900	406.1693												6.9109054					15		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										40										22369.54	0.32329464	-0.3756756	406.16916
2902	434.20065												6.8759804					15		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										40										14692.42	0.3223529	-0.21085352	434.20056
325	235.1434451	235.1434451	0	248.1870226	0.116839319	14	0.045891203	0.08608818	-0.07091333	0.188652299	-0.019000204	0.084826048	7.064050222	7.41165	0		-0.015051415	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	128831.4869	59983.64049	2.147777058	-1	4.5	4.5	4.5	4.5	41	0.962429731	-	-	0.08904	0.00838	0.1406	0.12561	0.0146	0.18458	126870.875	0.25946665	-0.51913124	235.14333
44	205.5862545	204.0862545	1	212.1130669	0.061106516	5	-0.137798977	0.500757367	-1.672134983	0.869921705	-0.445966463	0.167117797	7.169989534	7.4993	0		0.005407245	8	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	47491.60067	91156.20618	0.520991413	0.551084083	12.5	12.5	12.5	12.5	43	0.962552153	-	34S2 (scans: 3, obs: 7.9%, exp: 8.9%), 41K1 (scans: 3, obs: 6.1%, exp: 7.5%)	0.43125	0.30675	0.08653	0.09456	0.02848	0.11359				
2912	204.08626												7.1699896					8		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										43										47462.363	0.32931042	0.22429912	204.0863
11	238.6326648	237.1326648	1	243.1527187	-0.194325822	3	0.164711306	0.674792409	-0.982811207	2.234541635	-0.223515937	0.561518157	7.211750588	7.551666667	0		-0.003925289	6	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	57645.2971	29719.85219	1.939622604	1.983835673	13.5	13.5	12.5	12.5	44	0.953115476	[M+H]+	-	0.08664	0.02184	0.06489	0.1282	0.00771	0.08519				
104	162.60685	161.10685	1	171.1404507	0.624771697	10	0.560601691	0.552135545	-1.179735539	1.661631367	0.297775252	0.903933525	7.262194283	7.60335	0		-0.003925289	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	308489.877	38016.72909	8.1145823	8.116768437	13.5	13.5	12.5	12.5	44	0.973492203	[M+NH4]+	34S2 (scans: 3, obs: 8.7%, exp: 8.9%)	0.06876	0.01111	0.10816	0.1225	0.03729	0.14199				
326	236.6434451	235.1434451	1	248.1870226	0.116839319	13	0.46675833	0.667840621	-0.07091333	2.719417182	0.058869485	0.64289215	7.262194283	7.60335	0		-0.003925289	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	1025082.899	470240.7551	2.179910796	2.248355859	6.5	17	11.5	17	44	0.991599405	-	-	0.08966	0.01011	0.1406	0.13316	0.01356	0.18458				
14	255.6591509	254.1591509	1	260.1792369	-0.05513868	9	0.108649793	0.427312621	-0.616789499	1.124264802	-0.256571368	0.511893979	7.228308463	7.568633333	0		-0.003925289	6	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	139579.5981	68223.1723	2.04592653	1.982969482	13.5	13.5	12	12	44	0.977441211	[M+NH4]+	-	0.08201	0.01877	0.06489	0.07703	0.01888	0.08519				
102	144.0803239	144.0803239	0	154.1138267	0.019704287	4	0.265008958	0.5599607	-0.789625732	2.069802215	-0.1541973	0.565954924	7.262194283	7.60335	0		-0.003925289	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	186988.8779	23676.78824	7.897560937	8.614084166	13.5	13.5	13.5	13.5	44	0.900032702	[M+H]+	34S4 (scans: 3, obs: 27.6%, exp: 17.7%)	0.0687	0.02213	0.10816	0.19761	0.03981	0.14199	186763.44	0.34115553	-0.52952373	144.08025
2914	237.13266												7.2117505					6		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										44										57340.184	0.33991623	0.0	237.13266
2916	161.10686												7.262194					10		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										44										307964.8	0.34115553	-0.3788489	161.1068
2918	235.14345												7.262194					13		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										44										1031928.5	0.34115553	-0.25956562	235.14339
2920	254.15915												7.2283087					6		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										44										139211.78	0.34032488	-0.060036354	254.15913
213	298.0959868	298.0959868	0	309.1328364	-0.001107026	19	-0.031769402	0.263610877	-0.665519432	0.665355632	-0.153644407	0.051105603	7.288703714	7.6201	0		0.006232314	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	287965.3841	243714.2414	1.181569786	1.261916833	10.5	10.5	10.5	10.5	45	0.951673723	-	34S1 (scans: 13, obs: 3.8%, exp: 4.4%)	0.08621	0.01294	0.11897	0.11965	0.01685	0.15619	287375.84	0.3313961	-0.30712503	298.0959
1492	410.6857368	409.1857368	1	431.2595469	0.269073406	9	0.177011106	0.810105958	-1.640906529	1.789830341	-0.298444275	0.745693033	7.305154931	7.63695	0		0.006232314	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	66890.82249	23370.27471	2.862218066	2.691677478	9	9	8	8	45	0.966691221	[2M+H]+	-	0.23305	0.02659	0.23795	0.3219	0.10548	0.31237				
154	189.5700966	188.0700966	1	199.1069763	0.157733741	26	0.162137228	0.18419	-0.162396855	0.811205393	0.081003707	0.243270748	7.288703714	7.6201	0		0.006232314	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	1083315.17	554049.1429	1.955269102	1.933254567	12.5	12.5	12.5	12.5	45	0.996480957	[M+H]+	-	0.08287	0.00745	0.11897	0.11142	0.01034	0.15619				
264	231.2060483	231.2060483	0	243.2462706	0.096593494	32	0.093817319	0.122898402	-0.168106275	0.491858686	0.029883213	0.161876206	7.33833938	7.670933333	0		0.006232314	12	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	585964.3379	444684.0573	1.317709345	1.310108805	17	16	17	17	45	0.984437362	-	34S1 (scans: 4, obs: 2.8%, exp: 4.4%)	0.08775	0.01134	0.12979	0.11506	0.01082	0.17039	629113.6	0.3325944	-0.0659965	231.20604
167	206.5966537	205.0966537	1	216.1334593	-0.216263889	40	-0.178142918	0.107701622	-0.372109237	0.074279003	-0.297711197	-0.074517077	7.305154931	7.63695	0		0.006232314	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	8008731.878	5224572.219	1.532897153	1.522916908	13.5	13.5	13.5	13.5	45	0.99967403	[M+H]+,[M+NH4]+	-	0.11325	0.00487	0.11897	0.15591	0.00688	0.15619				
2926	409.18573												7.305155					22		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										45										66781.94	0.33179522	0.0	409.18573
2928	188.0701												7.288704					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										45										1081352.1	0.3313961	-0.32453406	188.07004
2932	205.09665												7.305155					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										45										7995046.5	0.33179522	0.22319414	205.0967
114	184.6486499	183.1486499	1	193.1823008	0.823871757	3	0.466056758	0.411096269	-0.621186841	1.378341617	0.295263702	0.728494868	7.375217319	7.705166667	0		0.00967441	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	34459.30688	30752.81616	1.120525246	1.179287262	14.5	14.5	12.5	12.5	46	0.925309572	-	-	0.12208	0.02451	0.10816	0.17994	0.03967	0.14199				
2934	183.14865												7.3752174					10		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										46										34395.797	0.24488258	0.0	183.14865
257	228.6747529	227.1747529	1	239.2149568	0.017510749	10	-0.055072569	0.326664646	-0.708430395	0.500586891	-0.37259226	0.231916383	7.379437842	7.722216667	0		-0.002760594	12	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	14367.82622	52529.55838	0.273518885	-1	5	5	14.5	14.5	47	0.9817813	-	-	0.10098	0.03379	0.12979	0.12037	0.0131	0.17039				
2936	227.17476												7.379438					12		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										47										14368.001	0.34277868	-0.6716762	227.1746
