11.29	50	773
11.27	50	1339
11.26	50	1689
11.22	50	1378
11.22	50	1340
11.209999999999999	50	516
11.2	50	1731
11.183846153846149	50	146
11.170000000000002	50	946
11.13	50	979
11.13	50	810
11.105	50	967
11.080000000000002	50	345
11.08	50	1084
11.063333333333333	50	812
11.06	50	744
11.02	50	1371
11.02	50	817
11.004444444444443	50	364
10.98	50	831
10.96	50	1783
10.940000000000001	50	1409
10.94	50	1074
10.91	50	947
10.9	50	1722
10.9	50	1707
10.9	50	745
10.899999999999999	50	628
10.87	50	275
10.85477272727273	50	70
10.839999999999998	50	1372
10.82	50	2016
10.82	50	1083
10.82	50	647
10.805	50	151
10.8	50	813
10.76	50	1723
10.74	50	1732
10.728333333333333	50	575
10.72	50	1390
10.72	50	969
10.71	50	1086
10.68	50	778
10.68	50	639
10.66	50	533
10.654	50	381
10.65	50	404
10.63	50	1069
10.608400000000001	50	321
10.59	50	1623
10.52	50	641
10.516666666666667	50	258
10.515555555555558	50	153
10.5	50	383
10.48	50	760
10.45	50	385
10.445	50	1332
10.445	50	990
10.43	50	555
10.42	50	839
10.414285714285715	50	440
10.375	50	1708
10.370000000000003	50	216
10.37	50	662
10.33	50	970
10.31	50	972
10.265384615384617	50	68
10.25	50	803
10.24	50	1335
10.24	50	51
10.23	50	242
10.226	50	367
10.19	50	259
10.18	50	1070
10.17	50	985
10.17	50	789
10.17	50	357
10.15	50	377
10.133999999999999	50	222
10.07	50	886
10.06	50	761
10.059999999999999	50	888
10.05	50	885
10.04	50	403
10.038	50	402
10.02	50	986
10.01	50	386
10.0	50	974
9.995000000000001	50	899
9.98	50	971
9.97157894736842	50	14
9.95	50	743
9.94	50	917
9.92	50	804
9.89	50	378
9.86	50	818
9.83	50	1908
9.812500000000002	50	366
9.81	50	788
9.795714285714284	50	147
9.79	50	735
9.78	50	260
9.77	50	829
9.76	50	57
9.735555555555557	50	204
9.72	50	736
9.69	50	379
9.68	50	1745
9.68	50	960
9.662	50	479
9.64	50	551
9.63	50	638
9.61	50	152
9.57	50	1071
9.57	50	959
9.567499999999999	50	361
9.56	50	892
9.55	50	828
9.55	50	805
9.52	50	1066
9.51095238095238	50	315
9.49	50	961
9.49	50	830
9.49	50	796
9.48	50	887
9.48	50	542
9.46	50	384
9.445	50	746
9.44	50	1529
9.44	50	973
9.42	50	1528
9.39	50	790
9.37	50	267
9.340000000000002	50	545
9.33	50	375
9.320312499999998	50	30
9.32	50	900
9.21	50	1784
9.19	50	1746
9.19	50	1527
9.19	50	314
9.175454545454544	50	72
9.12	50	1075
9.11	50	556
9.106000000000002	50	669
9.1	50	80
9.08	50	1060
9.063333333333333	50	893
9.04	50	905
9.04	50	388
9.022142857142859	50	238
9.01	50	376
8.97	50	515
8.96	50	962
8.94	50	922
8.91	50	436
8.9	50	907
8.89	50	1536
8.86	50	387
8.84	50	1061
8.84	50	764
8.831999999999999	50	413
8.81	50	919
8.79	50	756
8.78	50	1690
8.74	50	1530
8.74	50	1476
8.7	50	61
8.68	50	1473
8.633611111111112	50	66
8.63	50	1043
8.62	50	903
8.62	50	263
8.61	50	544
8.59	50	822
8.56	50	797
8.545	50	762
8.533333333333333	50	763
8.51	50	1087
8.5	50	223
8.45	50	140
8.42	50	752
8.416666666666666	50	374
8.41	50	915
8.38	50	758
8.379999999999999	50	220
8.37	50	624
8.36	50	1785
8.36	50	794
8.36	50	759
8.35	50	294
8.325	50	24
8.31	50	525
8.29	50	740
8.260666666666669	50	60
8.21	50	800
8.195	50	884
8.15	50	614
8.142499999999998	50	757
8.11	50	749
8.072142857142858	50	65
8.07	50	737
8.07	50	520
8.05	50	621
8.03	50	1417
7.99	50	561
7.98	50	108
7.96	50	623
7.945000000000001	50	27
7.89	50	798
7.89	50	496
7.88	50	627
7.85	50	558
7.82	50	343
7.8180000000000005	50	219
7.802	50	29
7.8	50	69
7.79	50	994
7.79	50	838
7.77	50	837
7.7	50	511
7.68	50	59
7.63	50	801
7.63	50	622
7.592222222222223	50	21
7.59	50	519
7.56	50	916
7.56	50	113
7.55	50	88
7.535	50	264
7.51	50	193
7.42	50	521
7.412727272727273	50	73
7.395	50	350
7.39	50	739
7.39	50	625
7.3500000000000005	50	474
7.32	50	557
7.286666666666666	50	438
7.285	50	215
7.25	50	799
7.23	50	475
7.21	50	497
7.21	50	280
7.205000000000001	50	443
7.1850000000000005	50	841
7.12	50	924
7.11	50	169
7.08	50	795
7.08	50	526
7.07	50	731
7.0	50	894
6.99	50	1475
6.9816666666666665	50	157
6.97	50	1474
6.945	50	90
6.92	50	949
6.89	50	1535
6.888333333333333	50	182
6.885	50	476
6.88	50	91
6.87	50	418
6.85	50	1472
6.84	50	660
6.84	50	201
6.8	50	987
6.8	50	767
6.77	50	620
6.745	50	944
6.7	50	512
6.69	50	554
6.69	50	409
6.669629629629627	50	41
6.63	50	1630
6.57	50	89
6.560833333333334	50	79
6.53	50	819
6.5	50	659
6.495	50	359
6.46	50	1447
6.45	50	513
6.44	50	482
6.43	50	1747
6.421428571428572	50	86
6.335	50	423
6.292666666666665	50	196
6.29	50	522
6.27	50	988
6.17	50	910
6.15	50	1624
6.15	50	1603
6.140000000000001	50	100
6.14	50	394
6.14	50	190
6.095	50	43
6.07	50	553
6.04	50	821
6.04	50	732
6.03	50	411
6.03	50	410
6.01	50	101
5.923333333333335	50	148
5.92	50	918
5.91	50	901
5.87	50	284
5.86	50	546
5.85	50	283
5.82	50	67
5.76	50	842
5.723333333333334	50	23
5.7	49	538
5.6659999999999995	49	95
5.58	49	181
5.555	49	300
5.496470588235294	49	20
5.49	49	286
5.47	49	420
5.45	49	993
5.445	49	159
5.425	50	167
5.38	50	189
5.33	50	543
5.31	50	541
5.266666666666667	50	188
5.24	50	199
5.21	50	1412
5.2	50	198
5.17	50	166
5.15	50	820
5.13	50	160
5.09	50	754
5.064444444444444	51	149
5.06	51	197
5.0	50	539
4.97	50	419
4.92	50	299
4.86	50	547
4.845	50	214
4.84	50	282
4.786666666666666	50	12
4.74	50	304
4.72	50	297
4.68	50	107
4.64	50	902
4.61	50	733
4.59	50	335
4.58	50	235
4.579999999999999	50	133
4.57	50	626
4.54	50	340
4.52	50	338
4.515	50	239
4.515	50	158
4.51	50	234
4.5	50	559
4.49	50	302
4.48	50	179
4.47	50	240
4.46	50	508
4.41	50	422
4.402068965517244	50	13
4.34	50	430
4.335	50	11
4.32	50	938
4.32	50	527
4.31	50	192
4.29	50	750
4.27	50	128
4.22	50	106
4.2	50	285
4.183333333333334	50	8
4.164583333333333	50	71
4.15	50	208
4.15	50	53
4.14	50	337
4.13	50	34
4.12	50	162
4.09	50	412
4.07	50	661
4.05	50	331
4.05	50	194
4.035	50	9
3.98	50	58
3.9633333333333334	50	425
3.961428571428572	50	31
3.95	50	200
3.9450000000000003	50	40
3.93	50	666
3.87	50	32
3.8449999999999998	50	125
3.8266666666666667	50	163
3.8	50	540
3.7800000000000002	50	398
3.76	50	431
3.74	50	202
3.74	50	44
3.71	50	168
3.690909090909091	50	42
3.64	50	665
3.64	50	207
3.61	50	751
3.61	50	298
3.6	50	408
3.5599999999999996	50	36
3.54	50	112
3.5399999999999996	50	114
3.52	50	109
3.4966666666666666	50	5
3.455	50	424
3.44	50	401
3.425	50	54
3.39	50	117
3.38	50	18
3.35	50	195
3.34	50	755
3.34	50	56
3.33	50	187
3.3	50	191
3.28	50	992
3.28	50	495
3.28	50	55
3.266666666666667	50	62
3.266666666666666	50	134
3.21	50	433
3.205	50	1
3.19	50	552
3.17	51	434
3.1546153846153837	51	50
3.13	51	237
3.13	51	164
3.13	50	97
3.13	49	87
3.13	49	45
3.13	49	38
3.12	49	17
3.11	50	416
3.11	50	35
3.09	50	1085
3.09	49	290
3.09	49	96
3.06	50	301
3.04	51	92
3.025	50	102
3.01	49	236
3.01	49	122
3.0	49	815
2.9600000000000004	49	130
2.955	49	47
2.95	49	654
2.95	49	123
2.95	49	119
2.92	49	667
2.9116666666666666	49	124
2.91	49	110
2.9	49	129
2.9	49	126
2.884285714285714	49	28
2.88	49	81
2.87	49	1357
2.85	49	920
2.85	49	83
2.83	49	429
2.82	49	766
2.79	49	135
2.768	49	2
2.76	49	303
2.73	49	139
2.72	49	658
2.71	49	832
2.7	50	180
2.69	50	46
2.68	50	84
2.6483870967741927	51	22
2.6275000000000004	51	82
2.62	50	105
2.6100000000000003	50	99
2.6	50	137
2.6	50	120
2.6	50	49
2.59	50	657
2.59	50	118
2.59	50	116
2.56	49	16
2.5	49	631
2.5	49	104
2.4571428571428577	49	15
2.44	49	33
2.435	49	25
2.43	49	428
2.3499999999999996	50	142
2.330624999999998	51	7
2.29	52	330
2.28	53	138
2.27	53	98
2.27	53	94
2.23	53	103
2.225	53	322
2.22	53	111
2.21	52	664
2.21	51	296
2.21	51	165
2.19	51	421
2.19	50	414
2.19	49	127
2.19	48	39
2.18	49	399
2.17	49	37
2.16	50	52
2.1500000000000004	50	48
2.1411666666666656	50	10
2.135	50	3
2.13	51	432
2.115	51	663
2.106666666666667	51	85
2.1	51	339
2.09	51	19
